constructorResultsId,points,raceId,constructorId
4766,0,399,45
4767,0,399,33
4768,0,399,27
4769,12,400,3
4770,10,400,1
4771,2,400,32
4772,1,400,33
4773,0,400,25
4774,0,400,21
4775,0,400,49
4776,0,400,37
4777,0,400,34
4778,0,400,18
4779,0,400,6
4780,0,400,22
4781,0,400,27
4782,0,400,39
4783,0,400,42
4784,0,400,45
4785,15,401,3
4786,4,401,34
4787,3,401,21
4788,2,401,22
4789,1,401,33
4790,0,401,25
4791,0,401,32
4792,0,401,37
4793,0,401,45
4794,0,401,27
4795,0,401,18
4796,0,401,6
4797,0,401,49
4798,0,401,1
4799,12,402,6
4800,7,402,32
4801,4,402,1
4802,2,402,22
4803,0,402,25
4804,0,402,21
4805,0,402,34
4806,0,402,27
4807,0,402,33
4808,0,402,3
4809,0,402,45
4810,0,402,39
4811,0,402,18
4812,0,402,49
4813,0,402,37
4814,15,403,6
4815,4,403,22
4816,3,403,25
4817,0,403,33
4818,1,403,39
4819,0,403,49
4820,0,403,34
4821,0,403,3
4822,0,403,32
4823,0,403,37
4824,0,403,1
4825,0,403,21
4826,0,403,18
4827,0,403,27
4828,0,403,45
4829,9,404,3
4830,6,404,32
4831,7,404,27
4832,2,404,25
4833,1,404,22
4834,0,404,34
4835,0,404,21
4836,0,404,6
4837,0,404,1
4838,0,404,45
4839,0,404,26
4840,0,404,49
4841,0,404,18
4842,9,405,32
4843,6,405,3
4844,7,405,1
4845,3,405,22
4846,0,405,21
4847,0,405,26
4848,0,405,25
4849,0,405,27
4850,0,405,34
4851,0,405,6
4852,0,405,45
4853,0,405,18
4854,0,405,49
4855,11,406,1
4856,6,406,3
4857,4,406,22
4858,3,406,6
4859,1,406,34
4860,0,406,21
4861,0,406,25
4862,0,406,45
4863,0,406,27
4864,0,406,49
4865,0,406,26
4866,0,406,18
4867,0,406,32
4868,15,407,1
4869,4,407,32
4870,3,407,3
4871,3,407,27
4872,0,407,21
4873,0,407,6
4874,0,407,25
4875,0,407,49
4876,0,407,26
4877,0,407,22
4878,0,407,34
4879,0,407,45
4880,0,407,18
4881,9,408,3
4882,6,408,32
4883,7,408,6
4884,2,408,27
4885,1,408,1
4886,0,408,22
4887,0,408,34
4888,0,408,21
4889,0,408,26
4890,0,408,25
4891,0,408,49
4892,0,408,18
4893,0,408,45
4894,13,409,3
4895,9,409,1
4896,2,409,32
4897,1,409,27
4898,0,409,6
4899,0,409,25
4900,0,409,26
4901,0,409,49
4902,0,409,34
4903,0,409,45
4904,0,409,18
4905,0,409,21
4906,0,409,22
4907,9,410,32
4908,6,410,27
4909,4,410,1
4910,3,410,6
4911,2,410,3
4912,1,410,34
4913,0,410,49
4914,0,410,25
4915,0,410,21
4916,0,410,18
4917,0,410,22
4918,0,410,26
4919,0,410,45
4920,13,411,3
4921,9,411,1
4922,3,411,27
4923,0,411,34
4924,0,411,6
4925,0,411,25
4926,0,411,21
4927,0,411,26
4928,0,411,32
4929,0,411,49
4930,0,411,45
4931,0,411,22
4932,0,411,18
4933,15,412,3
4934,4,412,1
4935,3,412,27
4936,3,412,25
4937,0,412,32
4938,0,412,34
4939,0,412,49
4940,0,412,21
4941,0,412,26
4942,0,412,6
4943,0,412,18
4944,0,412,22
4945,0,412,45
4946,13,413,3
4947,6,413,32
4948,3,413,27
4949,3,413,1
4950,0,413,34
4951,0,413,26
4952,0,413,22
4953,0,413,6
4954,0,413,45
4955,0,413,21
4956,0,413,49
4957,0,413,25
4958,0,413,18
4959,13,414,3
4960,8,414,32
4961,3,414,6
4962,1,414,25
4963,0,414,26
4964,0,414,27
4965,0,414,49
4966,0,414,22
4967,0,414,21
4968,0,414,1
4969,0,414,18
4970,0,414,34
4971,0,414,45
4972,9,415,1
4973,10,415,6
4974,5,415,26
4975,1,415,21
4976,0,415,22
4977,0,415,49
4978,0,415,27
4979,0,415,45
4980,0,415,3
4981,0,415,18
4982,0,415,32
4983,0,415,25
4984,0,415,34
4985,15,416,3
4986,4,416,6
4987,3,416,1
4988,2,416,22
4989,1,416,26
4990,0,416,21
4991,0,416,25
4992,0,416,45
4993,0,416,18
4994,0,416,39
4995,0,416,27
4996,0,416,49
4997,0,416,32
4998,0,416,34
4999,13,417,3
5000,6,417,1
5001,3,417,32
5002,3,417,6
5003,0,417,27
5004,0,417,22
5005,0,417,21
5006,0,417,49
5007,0,417,45
5008,0,417,34
5009,0,417,26
5010,0,417,18
5011,0,417,25
5012,0,417,39
5013,9,418,22
5014,6,418,1
5015,4,418,32
5016,5,418,3
5017,1,418,27
5018,0,418,21
5019,0,418,18
5020,0,418,49
5021,0,418,25
5022,0,418,6
5023,0,418,34
5024,0,418,45
5025,0,418,26
5026,9,419,1
5027,6,419,3
5028,4,419,6
5029,5,419,25
5030,1,419,32
5031,0,419,27
5032,0,419,49
5033,0,419,22
5034,0,419,26
5035,0,419,34
5036,0,419,45
5037,0,419,21
5038,0,419,18
5039,9,420,1
5040,9,420,6
5041,4,420,32
5042,2,420,4
5043,1,420,27
5044,0,420,25
5045,0,420,50
5046,0,420,21
5047,0,420,45
5048,0,420,51
5049,0,420,18
5050,0,420,3
5051,0,420,34
5052,0,420,52
5053,12,421,32
5054,6,421,6
5055,4,421,4
5056,2,421,3
5057,1,421,25
5058,0,421,45
5059,0,421,50
5060,0,421,1
5061,0,421,51
5062,0,421,27
5063,0,421,34
5064,0,421,21
5065,0,421,52
5066,0,421,18
5067,0,421,49
5068,9,422,32
5069,6,422,21
5070,4,422,4
5071,3,422,1
5072,2,422,3
5073,1,422,6
5074,0,422,34
5075,0,422,25
5076,0,422,51
5077,0,422,45
5078,0,422,50
5079,0,422,27
5080,0,422,18
5081,0,422,52
5082,0,422,49
5083,9,423,1
5084,6,423,6
5085,4,423,32
5086,4,423,27
5087,2,423,4
5088,0,423,3
5089,0,423,21
5090,0,423,25
5091,0,423,49
5092,0,423,51
5093,0,423,34
5094,0,423,53
5095,0,423,45
5096,0,423,50
5097,15,424,6
5098,4,424,1
5099,4,424,3
5100,2,424,32
5101,0,424,4
5102,0,424,27
5103,0,424,21
5104,0,424,51
5105,0,424,25
5106,0,424,34
5107,0,424,18
5108,0,424,45
5109,0,424,50
5110,0,424,53
5111,9,425,3
5112,10,425,6
5113,3,425,25
5114,2,425,32
5115,1,425,34
5116,0,425,21
5117,0,425,51
5118,0,425,27
5119,0,425,50
5120,0,425,1
5121,0,425,4
5122,0,425,18
5123,0,425,53
5124,0,425,45
5125,9,426,34
5126,6,426,3
5127,4,426,1
5128,3,426,6
5129,2,426,32
5130,1,426,4
5131,0,426,21
5132,0,426,51
5133,0,426,50
5134,0,426,25
5135,0,426,53
5136,0,426,45
5137,0,426,18
5138,0,426,49
5139,0,426,27
5140,9,427,1
5141,6,427,6
5142,4,427,27
5143,4,427,34
5144,2,427,4
5145,0,427,25
5146,0,427,21
5147,0,427,51
5148,0,427,32
5149,0,427,18
5150,0,427,50
5151,0,427,3
5152,0,427,49
5153,0,427,53
5154,0,427,45
5155,9,428,6
5156,8,428,1
5157,4,428,27
5158,3,428,21
5159,1,428,3
5160,0,428,25
5161,0,428,18
5162,0,428,51
5163,0,428,32
5164,0,428,45
5165,0,428,53
5166,0,428,4
5167,0,428,34
5168,0,428,50
5169,0,428,49
5170,9,429,1
5171,8,429,32
5172,7,429,6
5173,1,429,34
5174,0,429,25
5175,0,429,21
5176,0,429,45
5177,0,429,4
5178,0,429,27
5179,0,429,18
5180,0,429,53
5181,0,429,50
5182,0,429,3
5183,0,429,51
5184,0,429,49
5185,15,430,1
5186,6,430,32
5187,3,430,6
5188,1,430,3
5189,0,430,25
5190,0,430,34
5191,0,430,21
5192,0,430,45
5193,0,430,50
5194,0,430,4
5195,0,430,27
5196,0,430,53
5197,0,430,49
5198,0,430,18
5199,0,430,51
5200,9,431,1
5201,9,431,34
5202,5,431,32
5203,2,431,6
5204,0,431,4
5205,0,431,25
5206,0,431,21
5207,0,431,27
5208,0,431,3
5209,0,431,53
5210,0,431,51
5211,0,431,45
5212,0,431,50
5213,0,431,26
5214,0,431,18
5215,9,432,32
5216,9,432,3
5217,4,432,1
5218,2,432,34
5219,1,432,4
5220,0,432,21
5221,0,432,27
5222,0,432,18
5223,0,432,25
5224,0,432,45
5225,0,432,51
5226,0,432,53
5227,0,432,49
5228,0,432,50
5229,0,432,6
5230,13,433,3
5231,8,433,32
5232,3,433,1
5233,1,433,21
5234,0,433,27
5235,0,433,51
5236,0,433,4
5237,0,433,34
5238,0,433,6
5239,0,433,49
5240,0,433,25
5241,0,433,53
5242,0,433,50
5243,0,433,26
5244,0,433,18
5245,15,434,3
5246,4,434,1
5247,3,434,6
5248,3,434,21
5249,0,434,25
5250,0,434,32
5251,0,434,18
5252,0,434,34
5253,0,434,53
5254,0,434,45
5255,0,434,51
5256,0,434,26
5257,9,435,3
5258,10,435,27
5259,3,435,25
5260,2,435,6
5261,1,435,21
5262,0,435,45
5263,0,435,18
5264,0,435,32
5265,0,435,1
5266,0,435,4
5267,0,435,34
5268,0,435,51
5269,0,435,53
5270,0,435,26
5271,9,436,1
5272,6,436,3
5273,4,436,32
5274,3,436,51
5275,2,436,4
5276,1,436,21
5277,0,436,50
5278,0,436,25
5279,0,436,27
5280,0,436,34
5281,0,436,6
5282,0,436,45
5283,0,436,53
5284,0,436,52
5285,0,436,54
5286,15,437,1
5287,4,437,4
5288,3,437,51
5289,2,437,27
5290,1,437,53
5291,0,437,32
5292,0,437,52
5293,0,437,21
5294,0,437,6
5295,0,437,25
5296,0,437,3
5297,0,437,54
5298,0,437,34
5299,0,437,50
5300,0,437,45
5301,13,438,6
5302,6,438,4
5303,3,438,3
5304,2,438,32
5305,1,438,53
5306,0,438,21
5307,0,438,34
5308,0,438,50
5309,0,438,25
5310,0,438,52
5311,0,438,27
5312,0,438,54
5313,0,438,1
5314,0,438,51
5315,0,438,45
5316,9,439,1
5317,6,439,6
5318,4,439,32
5319,3,439,4
5320,2,439,21
5321,1,439,27
5322,0,439,51
5323,0,439,52
5324,0,439,50
5325,0,439,25
5326,0,439,53
5327,0,439,34
5328,0,439,45
5329,0,439,54
5330,0,439,3
5331,9,440,1
5332,6,440,4
5333,6,440,32
5334,3,440,6
5335,1,440,3
5336,0,440,34
5337,0,440,27
5338,0,440,21
5339,0,440,45
5340,0,440,50
5341,0,440,25
5342,0,440,52
5343,0,440,51
5344,0,440,53
5345,0,440,54
5346,4.5,441,1
5347,3,441,53
5348,2.5,441,6
5349,1.5,441,3
5350,1,441,32
5351,0,441,45
5352,0,441,25
5353,0,441,51
5354,0,441,54
5355,0,441,34
5356,0,441,27
5357,0,441,4
5358,0,441,21
5359,0,441,50
5360,0,441,52
5361,9,442,34
5362,10,442,1
5363,4,442,32
5364,2,442,6
5365,0,442,53
5366,0,442,54
5367,0,442,50
5368,0,442,51
5369,0,442,25
5370,0,442,21
5371,0,442,4
5372,0,442,52
5373,0,442,27
5374,0,442,3
5375,0,442,45
5376,13,443,34
5377,6,443,32
5378,3,443,1
5379,2,443,3
5380,0,443,25
5381,0,443,6
5382,0,443,4
5383,0,443,50
5384,0,443,21
5385,0,443,27
5386,0,443,53
5387,0,443,51
5388,0,443,45
5389,0,443,54
5390,0,443,52
5391,12,444,3
5392,6,444,6
5393,5,444,32
5394,2,444,45
5395,0,444,34
5396,0,444,54
5397,0,444,1
5398,0,444,21
5399,0,444,53
5400,0,444,50
5401,0,444,4
5402,0,444,27
5403,0,444,52
5404,0,444,51
5405,0,444,25
5406,9,445,1
5407,6,445,4
5408,4,445,53
5409,3,445,32
5410,3,445,6
5411,0,445,34
5412,0,445,45
5413,0,445,27
5414,0,445,21
5415,0,445,51
5416,0,445,25
5417,0,445,52
5418,0,445,3
5419,0,445,50
5420,0,445,54
5421,15,446,1
5422,6,446,4
5423,3,446,32
5424,1,446,6
5425,0,446,27
5426,0,446,52
5427,0,446,25
5428,0,446,54
5429,0,446,51
5430,0,446,34
5431,0,446,45
5432,0,446,50
5433,0,446,3
5434,0,446,21
5435,0,446,53
5436,9,447,1
5437,9,447,34
5438,4,447,6
5439,3,447,21
5440,0,447,27
5441,0,447,50
5442,0,447,51
5443,0,447,54
5444,0,447,4
5445,0,447,53
5446,0,447,32
5447,0,447,52
5448,0,447,3
5449,0,447,45
5450,0,447,25
5451,15,448,1
5452,7,448,32
5453,2,448,34
5454,1,448,4
5455,0,448,27
5456,0,448,3
5457,0,448,50
5458,0,448,6
5459,0,448,45
5460,0,448,51
5461,0,448,25
5462,0,448,21
5463,0,448,52
5464,0,448,54
5465,0,448,53
5466,9,449,1
5467,6,449,6
5468,4,449,51
5469,3,449,53
5470,0,449,45
5471,0,449,54
5472,0,449,52
5473,0,449,21
5474,0,449,4
5475,0,449,34
5476,0,449,50
5477,0,449,32
5478,0,449,3
5479,0,449,27
5480,12,450,1
5481,8,450,6
5482,4,450,34
5483,1,450,51
5484,0,450,27
5485,0,450,52
5486,0,450,21
5487,0,450,4
5488,0,450,45
5489,0,450,32
5490,0,450,50
5491,0,450,3
5492,0,450,53
5493,0,450,54
5494,15,451,1
5495,4,451,53
5496,3,451,6
5497,2,451,32
5498,1,451,34
5499,0,451,4
5500,0,451,51
5501,0,451,27
5502,0,451,54
5503,0,451,3
5504,0,451,52
5505,0,451,45
5506,0,451,21
5507,0,451,50
5508,9,452,34
5509,4,452,1
5510,3,452,3
5511,2,452,6
5512,1,452,21
5513,0,452,4
5514,0,452,53
5515,0,452,25
5516,0,452,32
5517,0,452,55
5518,0,452,50
5519,0,452,54
5520,0,452,27
5521,0,452,51
5522,0,452,45
5523,15,453,1
5524,4,453,6
5525,3,453,3
5526,2,453,21
5527,1,453,55
5528,0,453,27
5529,0,453,25
5530,0,453,34
5531,0,453,4
5532,0,453,32
5533,0,453,51
5534,0,453,53
5535,0,453,50
5536,0,453,54
5537,0,453,45
5538,13,454,4
5539,6,454,34
5540,3,454,6
5541,3,454,3
5542,0,454,25
5543,0,454,27
5544,0,454,21
5545,0,454,55
5546,0,454,51
5547,0,454,53
5548,0,454,45
5549,0,454,54
5550,0,454,1
5551,0,454,32
5552,0,454,50
5553,13,455,6
5554,6,455,4
5555,3,455,3
5556,2,455,1
5557,1,455,21
5558,0,455,27
5559,0,455,51
5560,0,455,54
5561,0,455,32
5562,0,455,34
5563,0,455,25
5564,0,455,53
5565,0,455,45
5566,0,455,55
5567,0,455,50
5568,9,456,3
5569,6,456,34
5570,4,456,4
5571,3,456,6
5572,2,456,25
5573,1,456,51
5574,0,456,21
5575,0,456,53
5576,0,456,32
5577,0,456,27
5578,0,456,54
5579,0,456,1
5580,0,456,45
5581,0,456,50
5582,0,456,55
5583,13,457,4
5584,6,457,6
5585,3,457,34
5586,3,457,3
5587,0,457,53
5588,0,457,32
5589,0,457,55
5590,0,457,21
5591,0,457,25
5592,0,457,27
5593,0,457,1
5594,0,457,51
5595,0,457,45
5596,0,457,54
5597,0,457,50
5598,9,458,25
5599,8,458,3
5600,4,458,1
5601,3,458,34
5602,1,458,32
5603,0,458,21
5604,0,458,4
5605,0,458,53
5606,0,458,27
5607,0,458,51
5608,0,458,55
5609,0,458,6
5610,0,458,54
5611,0,458,45
5612,13,459,6
5613,8,459,4
5614,3,459,3
5615,1,459,1
5616,0,459,21
5617,0,459,25
5618,0,459,54
5619,0,459,51
5620,0,459,34
5621,0,459,53
5622,0,459,32
5623,0,459,27
5624,0,459,55
5625,0,459,45
5626,0,459,50
5627,9,460,4
5628,6,460,34
5629,6,460,6
5630,3,460,32
5631,1,460,1
5632,0,460,51
5633,0,460,27
5634,0,460,3
5635,0,460,25
5636,0,460,21
5637,0,460,55
5638,0,460,54
5639,0,460,45
5640,0,460,53
5641,0,460,52
5642,0,460,50
5643,9,461,6
5644,6,461,51
5645,4,461,34
5646,3,461,4
5647,2,461,1
5648,1,461,3
5649,0,461,21
5650,0,461,27
5651,0,461,55
5652,0,461,25
5653,0,461,45
5654,0,461,53
5655,0,461,52
5656,0,461,32
5657,0,461,50
5658,0,461,54
5659,12,462,4
5660,6,462,6
5661,4,462,34
5662,2,462,32
5663,1,462,1
5664,0,462,27
5665,0,462,3
5666,0,462,45
5667,0,462,52
5668,0,462,21
5669,0,462,54
5670,0,462,51
5671,0,462,55
5672,0,462,25
5673,0,462,53
5674,0,462,50
5675,15,463,6
5676,4,463,1
5677,3,463,53
5678,2,463,51
5679,1,463,25
5680,0,463,52
5681,0,463,21
5682,0,463,34
5683,0,463,27
5684,0,463,45
5685,0,463,55
5686,0,463,3
5687,0,463,54
5688,0,463,4
5689,0,463,32
5690,0,463,50
5691,9,464,34
5692,9,464,6
5693,4,464,4
5694,2,464,32
5695,1,464,53
5696,0,464,27
5697,0,464,21
5698,0,464,3
5699,0,464,55
5700,0,464,45
5701,0,464,25
5702,0,464,54
5703,0,464,1
5704,0,464,51
5705,0,464,52
5706,0,464,50
5707,9,465,34
5708,6,465,4
5709,4,465,32
5710,3,465,51
5711,3,465,53
5712,0,465,54
5713,0,465,6
5714,0,465,21
5715,0,465,55
5716,0,465,3
5717,0,465,52
5718,0,465,27
5719,0,465,25
5720,0,465,45
5721,0,465,1
5722,0,465,50
5723,13,466,34
5724,6,466,51
5725,3,466,53
5726,2,466,3
5727,1,466,4
5728,0,466,25
5729,0,466,21
5730,0,466,27
5731,0,466,1
5732,0,466,50
5733,0,466,32
5734,0,466,6
5735,0,466,45
5736,0,466,54
5737,13,467,4
5738,8,467,3
5739,4,467,1
5740,0,467,25
5741,0,467,32
5742,0,467,54
5743,0,467,51
5744,0,467,37
5745,0,467,55
5746,0,467,56
5747,0,467,6
5748,0,467,27
5749,0,467,53
5750,0,467,34
5751,0,467,45
5752,0,467,21
5753,0,467,57
5754,9,468,4
5755,6,468,1
5756,4,468,32
5757,3,468,25
5758,2,468,54
5759,1,468,6
5760,0,468,37
5761,0,468,45
5762,0,468,21
5763,0,468,34
5764,0,468,3
5765,0,468,56
5766,0,468,27
5767,0,468,51
5768,0,468,55
5769,0,468,53
5770,0,468,57
5771,10,469,1
5772,6,469,3
5773,4,469,34
5774,3,469,25
5775,2,469,32
5776,0,469,37
5777,0,469,6
5778,0,469,27
5779,0,469,51
5780,0,469,21
5781,0,469,57
5782,0,469,45
5783,0,469,55
5784,0,469,4
5785,0,469,54
5786,0,469,53
5787,0,469,56
5788,15,470,6
5789,4,470,25
5790,3,470,45
5791,2,470,54
5792,0,470,53
5793,0,470,4
5794,0,470,51
5795,9,471,1
5796,6,471,3
5797,4,471,27
5798,3,471,32
5799,2,471,34
5800,1,471,56
5801,0,471,21
5802,0,471,37
5803,0,471,4
5804,0,471,45
5805,0,471,51
5806,0,471,25
5807,0,471,53
5808,0,471,54
5809,0,471,6
5810,0,471,57
5811,0,471,55
5812,9,472,34
5813,6,472,6
5814,4,472,51
5815,5,472,32
5816,1,472,3
5817,0,472,4
5818,0,472,25
5819,0,472,21
5820,0,472,1
5821,0,472,54
5822,0,472,27
5823,0,472,55
5824,0,472,37
5825,0,472,53
5826,0,472,45
5827,0,472,57
5828,0,472,56
5829,9,473,1
5830,7,473,27
5831,4,473,6
5832,5,473,3
5833,0,473,37
5834,0,473,21
5835,0,473,25
5836,0,473,4
5837,0,473,56
5838,0,473,32
5839,0,473,51
5840,0,473,54
5841,0,473,57
5842,0,473,34
5843,0,473,45
5844,0,473,55
5845,15,474,34
5846,4,474,1
5847,3,474,32
5848,2,474,21
5849,1,474,51
5850,0,474,3
5851,0,474,6
5852,0,474,27
5853,0,474,37
5854,0,474,25
5855,0,474,4
5856,0,474,54
5857,0,474,57
5858,0,474,45
5859,0,474,55
5860,0,474,56
5861,9,475,6
5862,6,475,34
5863,6,475,3
5864,3,475,1
5865,1,475,21
5866,0,475,25
5867,0,475,51
5868,0,475,54
5869,0,475,45
5870,0,475,37
5871,0,475,55
5872,0,475,32
5873,0,475,4
5874,0,475,56
5875,0,475,53
5876,0,475,27
5877,0,475,57
5878,9,476,1
5879,10,476,6
5880,3,476,32
5881,2,476,3
5882,1,476,4
5883,0,476,51
5884,0,476,25
5885,0,476,21
5886,0,476,37
5887,0,476,27
5888,0,476,53
5889,0,476,34
5890,0,476,57
5891,0,476,45
5892,0,476,56
5893,0,476,54
5894,0,476,55
5895,15,477,4
5896,7,477,6
5897,2,477,3
5898,1,477,25
5899,0,477,1
5900,0,477,51
5901,0,477,54
5902,0,477,32
5903,0,477,21
5904,0,477,27
5905,0,477,53
5906,0,477,34
5907,0,477,37
5908,0,477,45
5909,0,477,55
5910,0,477,57
5911,9,478,6
5912,6,478,4
5913,4,478,3
5914,3,478,25
5915,2,478,51
5916,1,478,21
5917,0,478,57
5918,0,478,32
5919,0,478,53
5920,0,478,56
5921,0,478,1
5922,0,478,27
5923,0,478,37
5924,0,478,34
5925,0,478,54
5926,0,478,45
5927,0,478,55
5928,9,479,32
5929,6,479,3
5930,4,479,27
5931,3,479,6
5932,2,479,1
5933,1,479,21
5934,0,479,56
5935,0,479,4
5936,0,479,25
5937,0,479,34
5938,0,479,55
5939,0,479,54
5940,0,479,53
5941,0,479,57
5942,0,479,37
5943,0,479,51
5944,0,479,45
5945,9,480,3
5946,6,480,4
5947,4,480,1
5948,5,480,34
5949,1,480,32
5950,0,480,25
5951,0,480,51
5952,0,480,54
5953,0,480,21
5954,0,480,27
5955,0,480,45
5956,0,480,53
5957,0,480,37
5958,0,480,57
5959,0,480,6
5960,0,480,56
5961,0,480,55
5962,9,481,4
5963,10,481,6
5964,3,481,1
5965,2,481,25
5966,1,481,27
5967,0,481,32
5968,0,481,3
5969,0,481,54
5970,0,481,51
5971,0,481,56
5972,0,481,21
5973,0,481,57
5974,0,481,45
5975,0,481,34
5976,0,481,53
5977,0,481,37
5978,0,481,55
5979,9,482,25
5980,6,482,1
5981,4,482,27
5982,3,482,4
5983,3,482,3
5984,0,482,21
5985,0,482,51
5986,0,482,37
5987,0,482,54
5988,0,482,55
5989,0,482,53
5990,0,482,32
5991,0,482,6
5992,0,482,34
5993,0,482,57
5994,0,482,45
5995,0,482,56
5996,15,483,3
5997,4,483,34
5998,3,483,51
5999,2,483,25
6000,1,483,55
6001,0,483,56
6002,0,483,4
6003,0,483,57
6004,0,483,6
6005,0,483,27
6006,0,483,54
6007,0,483,21
6008,0,483,45
6009,0,483,32
6010,0,483,1
6011,0,483,37
6012,15,484,3
6013,4,484,21
6014,3,484,57
6015,2,484,32
6016,1,484,27
6017,0,484,1
6018,0,484,56
6019,0,484,55
6020,0,484,34
6021,0,484,25
6022,0,484,51
6023,0,484,6
6024,0,484,4
6025,0,484,54
6026,0,484,45
6027,0,484,37
6028,9,485,34
6029,9,485,3
6030,6,485,4
6031,1,485,32
6032,0,485,21
6033,0,485,51
6034,0,485,1
6035,0,485,54
6036,0,485,25
6037,0,485,6
6038,0,485,55
6039,0,485,56
6040,0,485,27
6041,0,485,57
6042,0,485,45
6043,0,485,37
6044,12,486,34
6045,6,486,21
6046,4,486,3
6047,2,486,6
6048,1,486,1
6049,0,486,4
6050,0,486,57
6051,0,486,55
6052,0,486,54
6053,0,486,27
6054,0,486,37
6055,0,486,25
6056,0,486,45
6057,0,486,51
6058,0,486,56
6059,0,486,53
6060,0,486,32
6061,9,487,3
6062,6,487,27
6063,6,487,32
6064,3,487,6
6065,1,487,25
6066,0,487,1
6067,0,487,51
6068,0,487,57
6069,0,487,45
6070,0,487,34
6071,0,487,56
6072,0,487,4
6073,0,487,21
6074,0,487,37
6075,0,487,54
6076,0,487,55
6077,0,487,53
6078,12,488,6
6079,6,488,3
6080,4,488,27
6081,2,488,25
6082,1,488,57
6083,0,488,55
6084,0,488,34
6085,0,488,1
6086,0,488,51
6087,0,488,4
6088,0,488,32
6089,0,488,21
6090,0,488,56
6091,0,488,45
6092,0,488,54
6093,0,488,37
6094,0,488,53
6095,9,489,6
6096,6,489,27
6097,4,489,1
6098,3,489,3
6099,3,489,32
6100,0,489,51
6101,0,489,4
6102,0,489,56
6103,0,489,55
6104,0,489,57
6105,0,489,37
6106,0,489,25
6107,0,489,34
6108,0,489,21
6109,0,489,45
6110,0,489,54
6111,0,489,53
6112,12,490,4
6113,6,490,1
6114,4,490,34
6115,2,490,6
6116,1,490,32
6117,0,490,51
6118,0,490,3
6119,0,490,55
6120,0,490,25
6121,0,490,21
6122,0,490,27
6123,0,490,37
6124,0,490,56
6125,0,490,57
6126,0,490,53
6127,0,490,54
6128,0,490,45
6129,9,491,1
6130,6,491,3
6131,4,491,27
6132,3,491,25
6133,2,491,34
6134,1,491,54
6135,0,491,37
6136,0,491,45
6137,0,491,4
6138,0,491,21
6139,0,491,55
6140,0,491,51
6141,0,491,56
6142,0,491,32
6143,0,491,6
6144,0,491,53
6145,0,491,57
6146,12,492,34
6147,6,492,4
6148,4,492,27
6149,2,492,25
6150,1,492,1
6151,0,492,32
6152,0,492,45
6153,0,492,51
6154,0,492,6
6155,0,492,3
6156,0,492,21
6157,0,492,55
6158,0,492,57
6159,0,492,54
6160,0,492,37
6161,0,492,56
6162,0,492,53
6163,9,493,27
6164,6,493,4
6165,4,493,34
6166,5,493,3
6167,1,493,1
6168,0,493,32
6169,0,493,6
6170,0,493,45
6171,0,493,37
6172,0,493,51
6173,0,493,54
6174,0,493,21
6175,0,493,57
6176,0,493,25
6177,0,493,55
6178,0,493,53
6179,9,494,4
6180,9,494,34
6181,4,494,3
6182,2,494,32
6183,1,494,57
6184,0,494,21
6185,0,494,55
6186,0,494,25
6187,0,494,54
6188,0,494,51
6189,0,494,1
6190,0,494,45
6191,0,494,27
6192,0,494,37
6193,0,494,6
6194,0,494,53
6195,0,494,56
6196,9,495,4
6197,10,495,3
6198,3,495,32
6199,2,495,6
6200,1,495,34
6201,0,495,1
6202,0,495,51
6203,0,495,45
6204,0,495,53
6205,0,495,37
6206,0,495,27
6207,0,495,21
6208,0,495,25
6209,0,495,57
6210,0,495,54
6211,0,495,55
6212,0,495,56
6213,9,496,27
6214,6,496,1
6215,4,496,6
6216,3,496,51
6217,2,496,34
6218,1,496,32
6219,0,496,37
6220,0,496,55
6221,0,496,3
6222,0,496,25
6223,0,496,4
6224,0,496,54
6225,0,496,45
6226,0,496,57
6227,0,496,21
6228,0,496,56
6229,0,496,53
6230,9,497,3
6231,6,497,4
6232,4,497,51
6233,3,497,32
6234,2,497,34
6235,1,497,27
6236,0,497,1
6237,0,497,6
6238,0,497,56
6239,0,497,21
6240,0,497,25
6241,0,497,57
6242,0,497,53
6243,0,497,55
6244,0,497,45
6245,0,497,54
6246,0,497,37
6247,9,498,3
6248,6,498,34
6249,4,498,56
6250,3,498,25
6251,2,498,51
6252,1,498,1
6253,0,498,6
6254,0,498,57
6255,0,498,27
6256,0,498,21
6257,0,498,54
6258,0,498,32
6259,0,498,4
6260,0,498,58
6261,0,498,45
6262,9,499,4
6263,6,499,32
6264,4,499,3
6265,3,499,27
6266,2,499,1
6267,1,499,21
6268,0,499,54
6269,0,499,34
6270,0,499,56
6271,0,499,25
6272,0,499,51
6273,0,499,6
6274,0,499,57
6275,0,499,58
6276,0,499,45
6277,9,500,4
6278,10,500,27
6279,3,500,34
6280,2,500,3
6281,1,500,21
6282,0,500,25
6283,0,500,56
6284,0,500,57
6285,0,500,1
6286,0,500,32
6287,0,500,58
6288,0,500,51
6289,0,500,6
6290,0,500,45
6291,0,500,54
6292,9,501,34
6293,6,501,21
6294,4,501,56
6295,3,501,1
6296,2,501,6
6297,1,501,27
6298,0,501,25
6299,0,501,4
6300,0,501,57
6301,0,501,51
6302,0,501,3
6303,0,501,45
6304,0,501,32
6305,0,501,54
6306,0,501,58
6307,9,502,27
6308,10,502,3
6309,3,502,4
6310,2,502,25
6311,1,502,6
6312,0,502,56
6313,0,502,32
6314,0,502,54
6315,0,502,1
6316,0,502,21
6317,0,502,51
